user_id,rank,movie_id
477,1,1046
477,2,454
477,3,453
477,4,542
477,5,329
477,6,1306
477,7,601
477,8,806
477,9,719
477,10,323
478,1,1546
478,2,1547
478,3,1567
478,4,718
478,5,624
478,6,1389
478,7,1186
478,8,34
478,9,1508
478,10,1507
479,1,1682
479,2,1552
479,3,1564
479,4,1409
479,5,1359
479,6,1064
479,7,1053
479,8,1638
479,9,1595
479,10,1417
48,1,965
48,2,1640
48,3,1472
48,4,371
48,5,1155
48,6,1169
48,7,1560
48,8,1600
48,9,1476
48,10,730
480,1,1464
480,2,1637
480,3,1128
480,4,1601
480,5,1089
480,6,989
480,7,267
480,8,1219
480,9,1604
480,10,1679
481,1,1504
481,2,1122
481,3,1654
481,4,1436
481,5,454
481,6,1431
481,7,1117
481,8,981
481,9,1300
481,10,726
482,1,1174
482,2,1032
482,3,1286
482,4,1679
482,5,1006
482,6,1004
482,7,1513
482,8,1511
482,9,667
482,10,1321
483,1,1341
483,2,1477
483,3,536
483,4,1390
483,5,907
483,6,1258
483,7,556
483,8,891
483,9,1374
483,10,1333
484,1,1571
484,2,638
484,3,1200
484,4,437
484,5,1460
484,6,1676
484,7,1606
484,8,1464
484,9,1561
484,10,1153
485,1,1579
485,2,1596
485,3,1594
485,4,1366
485,5,1043
485,6,1536
485,7,687
485,8,1267
485,9,852
485,10,1261
486,1,1630
486,2,1626
486,3,1267
486,4,1233
486,5,1057
486,6,110
486,7,1501
486,8,1296
486,9,1061
486,10,1529
487,1,1223
487,2,1556
487,3,921
487,4,1352
487,5,1169
487,6,1417
487,7,1187
487,8,1599
487,9,1645
487,10,1270
488,1,677
488,2,1498
488,3,907
488,4,1339
488,5,438
488,6,314
488,7,1191
488,8,1630
488,9,951
488,10,267
489,1,987
489,2,1459
489,3,1616
489,4,816
489,5,1502
489,6,1113
489,7,1165
489,8,1680
489,9,899
489,10,638
49,1,1343
49,2,1616
49,3,987
49,4,1426
49,5,829
49,6,1613
49,7,972
49,8,1279
49,9,457
49,10,1652
490,1,1129
490,2,1423
490,3,957
490,4,1292
490,5,1653
490,6,1304
490,7,848
490,8,1669
490,9,976
490,10,1385
491,1,1545
491,2,957
491,3,384
491,4,1488
491,5,1089
491,6,767
491,7,906
491,8,1083
491,9,1397
491,10,765
492,1,957
492,2,335
492,3,1441
492,4,1357
492,5,921
492,6,1417
492,7,959
492,8,1543
492,9,1262
492,10,730
493,1,1543
493,2,893
493,3,1540
493,4,822
493,5,1395
493,6,1458
493,7,838
493,8,1294
493,9,1406
493,10,765
494,1,646
494,2,1320
494,3,1175
494,4,1613
494,5,1064
494,6,1114
494,7,1360
494,8,1122
494,9,1614
494,10,906
495,1,1553
495,2,626
495,3,1053
495,4,1151
495,5,113
495,6,1174
495,7,1580
495,8,454
495,9,1628
495,10,1246
496,1,1667
496,2,700
496,3,827
496,4,353
496,5,1628
496,6,1253
496,7,437
496,8,1625
496,9,986
496,10,1237
497,1,1351
497,2,861
497,3,1053
497,4,1612
497,5,1331
497,6,734
497,7,1501
497,8,1617
497,9,1334
497,10,1654
498,1,1304
498,2,1356
498,3,1674
498,4,1403
498,5,36
498,6,1314
498,7,1436
498,8,1100
498,9,987
498,10,646
499,1,1169
499,2,1166
499,3,1665
499,4,1661
499,5,1606
499,6,1556
499,7,1069
499,8,1034
499,9,1347
499,10,1367
5,1,1279
5,2,1487
5,3,1605
5,4,537
5,5,1255
5,6,1661
5,7,1672
5,8,829
5,9,1075
5,10,261
50,1,1587
50,2,1214
50,3,1624
50,4,1342
50,5,449
50,6,1682
50,7,1147
50,8,1007
50,9,190
50,10,895
500,1,1362
500,2,1507
500,3,1464
500,4,798
500,5,718
500,6,1604
500,7,1514
500,8,459
500,9,1482
500,10,1678
501,1,564
501,2,1343
501,3,1613
501,4,980
501,5,1320
501,6,1034
501,7,1410
501,8,661
501,9,1665
501,10,1214
502,1,1207
502,2,1390
502,3,1568
502,4,1461
502,5,261
502,6,912
502,7,1346
502,8,589
502,9,553
502,10,1297
503,1,1077
503,2,973
503,3,641
503,4,1294
503,5,1460
503,6,477
503,7,1576
503,8,1455
503,9,542
503,10,1121
504,1,1575
504,2,1666
504,3,1253
504,4,1617
504,5,1570
504,6,1223
504,7,1344
504,8,1497
504,9,884
504,10,84
505,1,1379
505,2,536
505,3,1333
505,4,1370
505,5,1583
505,6,1287
505,7,1122
505,8,297
505,9,1614
505,10,488
506,1,1166
506,2,1279
506,3,1632
506,4,1572
506,5,1325
506,6,1169
506,7,1470
506,8,1331
506,9,1436
506,10,711
507,1,1637
507,2,1029
507,3,1307
507,4,454
507,5,1180
507,6,1141
507,7,1360
507,8,365
507,9,1545
507,10,49
508,1,992
508,2,544
508,3,951
508,4,775
508,5,1630
508,6,908
508,7,1421
508,8,1473
508,9,1233
508,10,305
509,1,667
509,2,999
509,3,297
509,4,803
509,5,829
509,6,564
509,7,113
509,8,1300
509,9,957
509,10,661
51,1,1043
51,2,931
51,3,858
51,4,1356
51,5,437
51,6,339
51,7,1396
51,8,1012
51,9,1112
51,10,1392
510,1,1443
510,2,1092
510,3,1316
510,4,914
510,5,1369
510,6,1508
510,7,1071
510,8,1507
510,9,757
510,10,226
511,1,1645
511,2,1681
511,3,1508
511,4,675
511,5,1092
511,6,397
511,7,1526
511,8,643
511,9,948
511,10,850
512,1,1602
512,2,369
512,3,247
512,4,1434
512,5,1625
512,6,1367
512,7,594
512,8,342
512,9,1237
512,10,525
513,1,330
513,2,1492
513,3,1668
513,4,1617
513,5,1126
513,6,548
513,7,1134
513,8,1572
513,9,1522
513,10,456
514,1,1432
514,2,996
514,3,1186
514,4,901
514,5,1563
514,6,1169
514,7,1562
514,8,453
514,9,1663
514,10,1389
515,1,1578
515,2,1470
515,3,1462
515,4,712
515,5,957
515,6,1386
515,7,662
515,8,1669
515,9,1066
515,10,1667
516,1,1460
516,2,1462
516,3,618
516,4,915
516,5,1258
516,6,1471
516,7,986
516,8,1237
516,9,847
516,10,830
517,1,394
517,2,1395
517,3,1297
517,4,330
517,5,1351
517,6,65
517,7,600
517,8,688
517,9,1459
517,10,1671
518,1,1676
518,2,545
518,3,1174
518,4,1424
518,5,1373
518,6,1658
518,7,74
518,8,1299
518,9,1554
518,10,1645
519,1,1165
519,2,1510
519,3,867
519,4,1450
519,5,1577
519,6,247
519,7,1415
519,8,1603
519,9,1369
519,10,987
52,1,1407
52,2,719
52,3,590
52,4,1638
52,5,1019
52,6,947
52,7,1448
52,8,707
52,9,1071
52,10,1581
520,1,525
520,2,1679
520,3,908
520,4,1526
520,5,537
520,6,1210
520,7,119
520,8,957
520,9,1201
520,10,645
521,1,1613
521,2,1382
521,3,1544
521,4,1553
521,5,1343
521,6,965
521,7,1473
521,8,1201
521,9,1426
521,10,1443
522,1,1053
522,2,1343
522,3,390
522,4,1261
522,5,1481
522,6,989
522,7,1473
522,8,1553
522,9,113
522,10,1021
523,1,1632
523,2,1070
523,3,536
523,4,1155
523,5,1420
523,6,730
523,7,1663
523,8,1590
523,9,1606
523,10,1510
524,1,1625
524,2,1547
524,3,1609
524,4,1342
524,5,957
524,6,1673
524,7,911
524,8,1359
524,9,1357
524,10,1043
525,1,1277
525,2,114
525,3,377
525,4,1168
525,5,1174
525,6,1101
525,7,783
525,8,1443
525,9,999
525,10,1267
526,1,1613
526,2,1149
526,3,1443
526,4,1664
526,5,1380
526,6,1383
526,7,1279
526,8,1316
526,9,832
526,10,926
527,1,1117
527,2,1667
527,3,46
527,4,776
527,5,1602
527,6,1598
527,7,1361
527,8,1682
527,9,1343
527,10,972
528,1,1293
528,2,1402
528,3,449
528,4,185
528,5,1292
528,6,1113
528,7,1473
528,8,1160
528,9,1159
528,10,601
529,1,1628
529,2,790
529,3,267
529,4,1536
529,5,1561
529,6,1623
529,7,642
529,8,791
529,9,1484
529,10,1460
53,1,1279
53,2,1556
53,3,1453
53,4,75
53,5,734
53,6,1600
53,7,1021
53,8,293
53,9,330
53,10,1405
530,1,1146
530,2,1547
530,3,1399
530,4,1186
530,5,795
530,6,1482
530,7,1653
530,8,1045
530,9,998
530,10,86
531,1,1053
531,2,1108
531,3,1246
531,4,798
531,5,1604
531,6,1477
531,7,857
531,8,1203
531,9,1232
531,10,1508
532,1,138
532,2,1567
532,3,1271
532,4,814
532,5,1359
532,6,1582
532,7,1398
532,8,1594
532,9,1636
532,10,1512
533,1,1570
533,2,1477
533,3,1232
533,4,1644
533,5,1664
533,6,1390
533,7,1298
533,8,1443
533,9,548
533,10,571
534,1,1237
534,2,1397
534,3,1343
534,4,1650
534,5,1519
534,6,35
534,7,976
534,8,1338
534,9,1046
534,10,728
535,1,1606
535,2,757
535,3,1477
535,4,1676
535,5,1485
535,6,1186
535,7,1562
535,8,1393
535,9,1066
535,10,775
536,1,296
536,2,1255
536,3,1081
536,4,899
536,5,1528
536,6,1354
536,7,422
536,8,1348
536,9,1207
536,10,1617
537,1,1201
537,2,917
537,3,1322
537,4,1482
537,5,1668
537,6,1632
537,7,1526
537,8,1591
537,9,1508
537,10,1373
538,1,1625
538,2,1108
538,3,798
538,4,1556
538,5,605
538,6,1144
538,7,1485
538,8,1235
538,9,1122
538,10,1579
539,1,1553
539,2,119
539,3,643
539,4,976
539,5,353
539,6,1362
539,7,1473
539,8,1361
539,9,1102
539,10,1292
54,1,1623
54,2,345
54,3,1437
54,4,1379
54,5,1038
54,6,1347
54,7,1344
54,8,579
54,9,1166
54,10,408
540,1,1398
540,2,1502
540,3,987
540,4,1174
540,5,1001
540,6,482
540,7,1043
540,8,1562
540,9,745
540,10,701
541,1,1144
541,2,1627
541,3,1674
541,4,1568
541,5,1411
541,6,1185
541,7,1354
541,8,1156
541,9,247
541,10,1345
542,1,1212
542,2,1141
542,3,1460
542,4,1679
542,5,1504
542,6,314
542,7,438
542,8,1416
542,9,1527
542,10,1467
543,1,1562
543,2,1306
543,3,36
543,4,1102
543,5,1262
543,6,1609
543,7,1478
543,8,760
543,9,1417
543,10,1441
544,1,1626
544,2,1603
544,3,1424
544,4,376
544,5,1299
544,6,1570
544,7,1495
544,8,648
544,9,1061
544,10,630
545,1,773
545,2,1522
545,3,1657
545,4,1561
545,5,1606
545,6,893
545,7,394
545,8,1624
545,9,1621
545,10,1097
546,1,987
546,2,1165
546,3,1569
546,4,1502
546,5,1591
546,6,974
546,7,1606
546,8,1420
546,9,503
546,10,1430
547,1,957
547,2,555
547,3,1471
547,4,1388
547,5,1569
547,6,1682
547,7,765
547,8,846
547,9,1525
547,10,767
548,1,555
548,2,1504
548,3,1603
548,4,1455
548,5,1516
548,6,1305
548,7,666
548,8,1585
548,9,893
548,10,1096
549,1,1287
549,2,1438
549,3,1359
549,4,378
549,5,141
549,6,681
549,7,1072
549,8,1403
549,9,1448
549,10,1611
55,1,701
55,2,1437
55,3,670
55,4,1504
55,5,794
55,6,1300
55,7,1627
55,8,1592
55,9,1162
55,10,1344
550,1,1199
550,2,1075
550,3,1630
550,4,677
550,5,983
550,6,1356
550,7,1339
550,8,1171
550,9,862
550,10,1015
551,1,1077
551,2,861
551,3,138
551,4,1293
551,5,590
551,6,1453
551,7,1504
551,8,1567
551,9,1387
551,10,1416
552,1,1658
552,2,1577
552,3,1402
552,4,1452
552,5,1667
552,6,1682
552,7,884
552,8,827
552,9,1187
552,10,1424
553,1,1477
553,2,1251
553,3,1299
553,4,1327
553,5,376
553,6,1348
553,7,149
553,8,781
553,9,1516
553,10,1585
554,1,1637
554,2,497
554,3,1070
554,4,1459
554,5,438
554,6,1400
554,7,454
554,8,1522
554,9,1626
554,10,1497
555,1,1313
555,2,1463
555,3,1481
555,4,1356
555,5,770
555,6,1624
555,7,1024
555,8,1663
555,9,670
555,10,794
556,1,1368
556,2,957
556,3,1443
556,4,1386
556,5,1440
556,6,1426
556,7,733
556,8,1373
556,9,751
556,10,459
557,1,907
557,2,1399
557,3,376
557,4,1099
557,5,1088
557,6,917
557,7,422
557,8,1031
557,9,612
557,10,1065
558,1,1617
558,2,1623
558,3,766
558,4,857
558,5,1073
558,6,945
558,7,1522
558,8,1015
558,9,1170
558,10,1227
559,1,1443
559,2,1609
559,3,1358
559,4,439
559,5,1463
559,6,1369
559,7,1260
559,8,957
559,9,362
559,10,1075
56,1,1390
56,2,1371
56,3,1546
56,4,1289
56,5,1272
56,6,1300
56,7,992
56,8,1287
56,9,1024
56,10,842
560,1,1567
560,2,996
560,3,138
560,4,1582
560,5,1219
560,6,1348
560,7,439
560,8,702
560,9,1440
560,10,1303
561,1,957
561,2,1153
561,3,1587
561,4,1279
561,5,1625
561,6,1575
561,7,1301
561,8,869
561,9,1312
561,10,1670
562,1,564
562,2,297
562,3,551
562,4,1398
562,5,1242
562,6,1365
562,7,662
562,8,1237
562,9,460
562,10,1189
563,1,1021
563,2,225
563,3,1461
563,4,600
563,5,1267
563,6,641
563,7,1080
563,8,912
563,9,861
563,10,798
564,1,1189
564,2,1089
564,3,817
564,4,1380
564,5,996
564,6,1582
564,7,114
564,8,1511
564,9,623
564,10,988
565,1,1388
565,2,1437
565,3,1567
565,4,1604
565,5,1099
565,6,48
565,7,996
565,8,1162
565,9,1330
565,10,119
566,1,987
566,2,973
566,3,1581
566,4,247
566,5,613
566,6,1023
566,7,1680
566,8,1299
566,9,1141
566,10,1392
567,1,256
567,2,437
567,3,957
567,4,835
567,5,1529
567,6,1571
567,7,1236
567,8,1458
567,9,1423
567,10,1081
568,1,1306
568,2,1577
568,3,996
568,4,1333
568,5,729
568,6,1512
568,7,1588
568,8,16
568,9,1156
568,10,1430
569,1,1544
569,2,1151
569,3,467
569,4,1443
569,5,1546
569,6,857
569,7,623
569,8,977
569,9,860
569,10,1613
57,1,1625
57,2,765
57,3,1189
57,4,733
57,5,1459
57,6,1492
57,7,1361
57,8,1545
57,9,370
57,10,957
570,1,1347
570,2,669
570,3,1661
570,4,1438
570,5,1539
570,6,1357
570,7,1452
570,8,247
570,9,1424
570,10,1186
571,1,626
571,2,921
571,3,1236
571,4,1559
571,5,1010
571,6,459
571,7,791
571,8,370
571,9,911
571,10,1033
572,1,376
572,2,1668
572,3,119
572,4,1626
572,5,1442
572,6,1096
572,7,1359
572,8,701
572,9,1544
572,10,1603
573,1,1522
573,2,1180
573,3,1167
573,4,955
573,5,1674
573,6,1307
573,7,1658
573,8,437
573,9,1404
573,10,35
574,1,1477
574,2,1599
574,3,1239
574,4,1277
574,5,1184
574,6,1013
574,7,1604
574,8,1586
574,9,1443
574,10,702
575,1,1481
575,2,773
575,3,1378
575,4,364
575,5,1443
575,6,1565
575,7,622
575,8,1193
575,9,1562
575,10,511
576,1,1161
576,2,1438
576,3,630
576,4,1403
576,5,1176
576,6,308
576,7,743
576,8,1009
576,9,1621
576,10,1151
577,1,1626
577,2,1180
577,3,1575
577,4,1594
577,5,532
577,6,119
577,7,1001
577,8,687
577,9,1574
577,10,374
578,1,1547
578,2,1378
578,3,1459
578,4,1173
578,5,1208
578,6,1293
578,7,1274
578,8,1296
578,9,1367
578,10,299
579,1,1333
579,2,495
579,3,1570
579,4,613
579,5,1299
579,6,816
579,7,626
579,8,1477
579,9,457
579,10,1279
58,1,1587
58,2,394
58,3,775
58,4,1213
58,5,1422
58,6,1411
58,7,848
58,8,957
58,9,1346
58,10,1646
580,1,1608
580,2,641
580,3,1632
580,4,1572
580,5,1436
580,6,1412
580,7,460
580,8,1029
580,9,67
580,10,1000
581,1,437
581,2,1604
581,3,564
581,4,289
581,5,683
581,6,1072
581,7,1582
581,8,1477
581,9,360
581,10,1320
582,1,931
582,2,1464
582,3,1153
582,4,1295
582,5,1174
582,6,899
582,7,299
582,8,1630
582,9,1165
582,10,1486
583,1,1169
583,2,915
583,3,1579
583,4,161
583,5,1610
583,6,1470
583,7,1192
583,8,1613
583,9,372
583,10,1670
584,1,1360
584,2,1655
584,3,459
584,4,1089
584,5,1553
584,6,1508
584,7,1609
584,8,1045
584,9,1187
584,10,1409
585,1,861
585,2,859
585,3,1418
585,4,1391
585,5,442
585,6,1171
585,7,1621
585,8,264
585,9,424
585,10,1624
586,1,1383
586,2,897
586,3,1341
586,4,1611
586,5,1378
586,6,1587
586,7,1146
586,8,1173
586,9,1436
586,10,1610
587,1,1651
587,2,1072
587,3,1246
587,4,1398
587,5,814
587,6,1379
587,7,1565
587,8,1559
587,9,1001
587,10,46
588,1,1547
588,2,957
588,3,1348
588,4,1174
588,5,1377
588,6,1354
588,7,296
588,8,1275
588,9,1610
588,10,1400
589,1,1310
589,2,793
589,3,1311
589,4,1319
589,5,1573
589,6,745
589,7,171
589,8,1356
589,9,760
589,10,1262
59,1,1553
59,2,1455
59,3,624
59,4,1491
59,5,1436
59,6,1659
59,7,1470
59,8,1412
59,9,1199
59,10,1499
590,1,848
590,2,1031
590,3,1448
590,4,1249
590,5,957
590,6,1048
590,7,1346
590,8,983
590,9,1027
590,10,677
591,1,1577
591,2,1539
591,3,1674
591,4,947
591,5,622
591,6,955
591,7,1658
591,8,590
591,9,329
591,10,316
592,1,1567
592,2,701
592,3,1359
592,4,1372
592,5,1512
592,6,1547
592,7,1436
592,8,1481
592,9,1594
592,10,1410
593,1,1369
593,2,1424
593,3,1186
593,4,1583
593,5,1578
593,6,638
593,7,30
593,8,142
593,9,674
593,10,122
594,1,1669
594,2,1246
594,3,1129
594,4,1189
594,5,1670
594,6,844
594,7,1095
594,8,1675
594,9,1184
594,10,1424
595,1,1175
595,2,1642
595,3,1624
595,4,600
595,5,1511
595,6,46
595,7,996
595,8,533
595,9,1458
595,10,247
596,1,1306
596,2,1512
596,3,1251
596,4,641
596,5,1188
596,6,527
596,7,781
596,8,1380
596,9,726
596,10,1185
597,1,1464
597,2,1287
597,3,1104
597,4,899
597,5,477
597,6,1207
597,7,1649
597,8,1258
597,9,437
597,10,386
598,1,1678
598,2,1463
598,3,1187
598,4,214
598,5,316
598,6,171
598,7,1379
598,8,1175
598,9,1573
598,10,1370
599,1,1527
599,2,1457
599,3,1663
599,4,1321
599,5,759
599,6,641
599,7,1037
599,8,543
599,9,1138
599,10,1424
6,1,353
6,2,1332
6,3,1544
6,4,874
6,5,1178
6,6,1219
6,7,1347
6,8,1481
6,9,1476
6,10,1549
60,1,1658
60,2,1341
60,3,1253
60,4,1652
60,5,495
60,6,1473
60,7,1506
60,8,724
60,9,1443
60,10,962
600,1,1424
600,2,666
600,3,886
600,4,1636
600,5,1439
600,6,1512
600,7,601
600,8,1485
600,9,1046
600,10,1599
601,1,1414
601,2,1429
601,3,929
601,4,1608
601,5,1411
601,6,1369
601,7,853
601,8,1449
601,9,1522
601,10,700
602,1,1653
602,2,1547
602,3,897
602,4,998
602,5,1559
602,6,1679
602,7,1464
602,8,731
602,9,1129
602,10,437
603,1,1579
603,2,972
603,3,1327
603,4,1034
603,5,1325
603,6,1224
603,7,686
603,8,551
603,9,723
603,10,1613
604,1,851
604,2,1172
604,3,1246
604,4,987
604,5,1403
604,6,944
604,7,1299
604,8,457
604,9,65
604,10,263
605,1,1547
605,2,1628
605,3,808
605,4,1306
605,5,1581
605,6,1175
605,7,1459
605,8,1174
605,9,1567
605,10,1579
606,1,1651
606,2,1463
606,3,1043
606,4,599
606,5,1485
606,6,1335
606,7,1596
606,8,1370
606,9,626
606,10,442
607,1,1333
607,2,1606
607,3,1427
607,4,1390
607,5,1254
607,6,1347
607,7,907
607,8,885
607,9,1146
607,10,1178
608,1,1304
608,2,1525
608,3,1682
608,4,1530
608,5,1603
608,6,810
608,7,460
608,8,920
608,9,1077
608,10,1302
609,1,1108
609,2,1102
609,3,1193
609,4,1351
609,5,1328
609,6,movie_id
609,7,1443
609,8,261
609,9,734
609,10,147
61,1,1331
61,2,893
61,3,1427
61,4,733
61,5,1376
61,6,464
61,7,845
61,8,1612
61,9,1655
61,10,634
610,1,1169
610,2,330
610,3,1477
610,4,104
610,5,781
610,6,1248
610,7,1390
610,8,1245
610,9,1166
610,10,1423
611,1,1455
611,2,1628
611,3,1308
611,4,1365
611,5,1062
611,6,1310
611,7,387
611,8,1277
611,9,1470
611,10,1538
612,1,1146
612,2,394
612,3,1611
612,4,998
612,5,1287
612,6,743
612,7,722
612,8,1614
612,9,1300
612,10,1606
613,1,1169
613,2,1072
613,3,1192
613,4,996
613,5,1063
613,6,43
613,7,1579
613,8,330
613,9,1233
613,10,1663
614,1,1461
614,2,1427
614,3,1548
614,4,1550
614,5,1633
614,6,718
614,7,1645
614,8,1247
614,9,1112
614,10,462
615,1,1077
615,2,1326
615,3,677
615,4,996
615,5,1448
615,6,1590
615,7,730
615,8,1245
615,9,1548
615,10,820
616,1,1646
616,2,555
616,3,730
616,4,1516
616,5,556
616,6,999
616,7,212
616,8,1167
616,9,1139
616,10,745
617,1,891
617,2,1566
617,3,1299
617,4,1297
617,5,1287
617,6,562
617,7,1077
617,8,1423
617,9,1579
617,10,287
618,1,1211
618,2,973
618,3,1395
618,4,261
618,5,1553
618,6,695
618,7,1529
618,8,688
618,9,686
618,10,1477
619,1,1508
619,2,1131
619,3,1632
619,4,1467
619,5,1242
619,6,545
619,7,861
619,8,1631
619,9,138
619,10,1192
62,1,1579
62,2,801
62,3,1467
62,4,1635
62,5,1151
62,6,1327
62,7,973
62,8,1427
62,9,1174
62,10,911
620,1,1463
620,2,261
620,3,1379
620,4,1029
620,5,1545
620,6,706
620,7,1423
620,8,1391
620,9,857
620,10,165
621,1,1144
621,2,1504
621,3,1322
621,4,1345
621,5,437
621,6,1579
621,7,1310
621,8,1448
621,9,1522
621,10,907
622,1,1639
622,2,1166
622,3,1279
622,4,1623
622,5,1459
622,6,1108
622,7,818
622,8,261
622,9,1122
622,10,1632
623,1,1569
623,2,1368
623,3,1423
623,4,1560
623,5,1297
623,6,745
623,7,247
623,8,843
623,9,361
623,10,1669
624,1,1343
624,2,1613
624,3,1200
624,4,1108
624,5,533
624,6,857
624,7,1443
624,8,341
624,9,1549
624,10,1320
625,1,1560
625,2,861
625,3,1547
625,4,714
625,5,1255
625,6,1509
625,7,1661
625,8,1113
625,9,775
625,10,1552
626,1,1146
626,2,1652
626,3,1469
626,4,1339
626,5,951
626,6,1653
626,7,1279
626,8,467
626,9,1078
626,10,1142
627,1,75
627,2,1588
627,3,1573
627,4,1144
627,5,84
627,6,1418
627,7,453
627,8,1325
627,9,1470
627,10,1331
628,1,1507
628,2,1448
628,3,1189
628,4,1547
628,5,1670
628,6,1346
628,7,1152
628,8,1296
628,9,792
628,10,641
629,1,394
629,2,1357
629,3,1612
629,4,1397
629,5,1434
629,6,733
629,7,1139
629,8,370
629,9,128
629,10,1149
63,1,1515
63,2,1545
63,3,951
63,4,1386
63,5,1156
63,6,1543
63,7,1382
63,8,1514
63,9,1526
63,10,1544
630,1,1373
630,2,551
630,3,1162
630,4,1599
630,5,981
630,6,1477
630,7,800
630,8,910
630,9,1230
630,10,1336
631,1,624
631,2,1481
631,3,104
631,4,1162
631,5,532
631,6,1510
631,7,1668
631,8,364
631,9,695
631,10,1217
632,1,1672
632,2,1216
632,3,1029
632,4,810
632,5,1487
632,6,1486
632,7,1405
632,8,1249
632,9,movie_id
632,10,1313
633,1,1370
633,2,973
633,3,1378
633,4,1628
633,5,1536
633,6,1424
633,7,1581
633,8,316
633,9,666
633,10,1077
634,1,1667
634,2,1368
634,3,1588
634,4,1241
634,5,1534
634,6,1632
634,7,1004
634,8,903
634,9,1006
634,10,935
635,1,1570
635,2,793
635,3,18
635,4,1369
635,5,1645
635,6,504
635,7,1564
635,8,1231
635,9,1609
635,10,1658
636,1,677
636,2,1153
636,3,1255
636,4,962
636,5,1213
636,6,388
636,7,1095
636,8,758
636,9,1470
636,10,643
637,1,1467
637,2,1579
637,3,1591
637,4,948
637,5,1477
637,6,877
637,7,1267
637,8,1476
637,9,1514
637,10,1610
638,1,1510
638,2,987
638,3,1061
638,4,1450
638,5,506
638,6,1594
638,7,1377
638,8,59
638,9,1113
638,10,267
639,1,1427
639,2,990
639,3,1435
639,4,499
639,5,1237
639,6,1426
639,7,718
639,8,1460
639,9,1343
639,10,1333
64,1,1211
64,2,1167
64,3,1569
64,4,1450
64,5,247
64,6,266
64,7,837
64,8,1005
64,9,1581
64,10,1475
640,1,1161
640,2,1199
640,3,1158
640,4,1653
640,5,1508
640,6,1581
640,7,1464
640,8,848
640,9,138
640,10,789
641,1,1512
641,2,583
641,3,551
641,4,608
641,5,1189
641,6,1553
641,7,1270
641,8,1680
641,9,1169
641,10,825
642,1,1326
642,2,1370
642,3,1682
642,4,1187
642,5,1376
642,6,1493
642,7,1600
642,8,1165
642,9,1229
642,10,730
643,1,1201
643,2,964
643,3,1656
643,4,1626
643,5,1615
643,6,1271
643,7,766
643,8,1322
643,9,1677
643,10,1591
644,1,1477
644,2,863
644,3,1586
644,4,46
644,5,1651
644,6,1508
644,7,1475
644,8,307
644,9,1485
644,10,554
645,1,1077
645,2,643
645,3,1504
645,4,1553
645,5,1579
645,6,621
645,7,1103
645,8,555
645,9,1366
645,10,1165
646,1,46
646,2,1184
646,3,1299
646,4,297
646,5,942
646,6,1195
646,7,962
646,8,1602
646,9,1657
646,10,1239
647,1,1427
647,2,1390
647,3,1201
647,4,1591
647,5,1405
647,6,1344
647,7,1438
647,8,1672
647,9,806
647,10,1605
648,1,1390
648,2,893
648,3,442
648,4,115
648,5,1591
648,6,1421
648,7,36
648,8,1472
648,9,1376
648,10,862
649,1,1062
649,2,1637
649,3,865
649,4,1051
649,5,309
649,6,362
649,7,1107
649,8,1626
649,9,1253
649,10,901
65,1,701
65,2,1516
65,3,1348
65,4,925
65,5,1430
65,6,865
65,7,947
65,8,1236
65,9,1398
65,10,1013
650,1,1151
650,2,899
650,3,1618
650,4,656
650,5,1207
650,6,1174
650,7,1287
650,8,911
650,9,1571
650,10,437
651,1,972
651,2,525
651,3,1625
651,4,1323
651,5,1163
651,6,1547
651,7,264
651,8,70
651,9,581
651,10,593
652,1,1236
652,2,791
652,3,1129
652,4,1522
652,5,765
652,6,373
652,7,934
652,8,1299
652,9,1248
652,10,1227
653,1,439
653,2,1318
653,3,1238
653,4,1587
653,5,1369
653,6,1246
653,7,1555
653,8,1664
653,9,1328
653,10,701
654,1,1563
654,2,1625
654,3,1342
654,4,1621
654,5,1289
654,6,957
654,7,1168
654,8,1463
654,9,1312
654,10,1358
655,1,1399
655,2,1370
655,3,730
655,4,1367
655,5,1532
655,6,1485
655,7,1587
655,8,1494
655,9,1432
655,10,1144
656,1,893
656,2,376
656,3,1650
656,4,674
656,5,1096
656,6,296
656,7,870
656,8,1626
656,9,1470
656,10,338
657,1,1628
657,2,1585
657,3,637
657,4,1399
657,5,437
657,6,1402
657,7,1013
657,8,512
657,9,372
657,10,1623
658,1,1316
658,2,1418
658,3,1354
658,4,1560
658,5,1504
658,6,957
658,7,1458
658,8,1625
658,9,899
658,10,1144
659,1,1494
659,2,1337
659,3,1169
659,4,1579
659,5,1467
659,6,687
659,7,1667
659,8,999
659,9,1168
659,10,1394
66,1,1668
66,2,1369
66,3,565
66,4,1468
66,5,1313
66,6,700
66,7,1389
66,8,487
66,9,780
66,10,863
660,1,1427
660,2,1102
660,3,130
660,4,893
660,5,901
660,6,978
660,7,1362
660,8,958
660,9,1207
660,10,1310
661,1,1546
661,2,1239
661,3,1536
661,4,1416
661,5,1015
661,6,1399
661,7,1411
661,8,1680
661,9,1234
661,10,1557
662,1,1463
662,2,973
662,3,760
662,4,622
662,5,537
662,6,1165
662,7,1642
662,8,1215
662,9,599
662,10,1618
663,1,1369
663,2,1003
663,3,78
663,4,1574
663,5,1356
663,6,453
663,7,1231
663,8,1626
663,9,1269
663,10,590
664,1,861
664,2,1571
664,3,1081
664,4,1661
664,5,1323
664,6,1255
664,7,1185
664,8,1378
664,9,1351
664,10,1509
665,1,677
665,2,947
665,3,1356
